latitude,longitude,date_time,crime_type,safety_level
17.773703,83.272277,2023-03-26 08:58:00,None,0
17.78689,83.285548,2023-12-23 13:22:00,assault,2
17.693528,83.224211,2023-07-22 22:14:00,harassment,2
17.712396,83.344259,2023-09-05 03:18:00,None,0
17.696167,83.302134,2023-02-11 23:15:00,robbery,2
17.799552,83.297061,2023-07-25 01:40:00,minor altercation,1
17.693417,83.215003,2023-09-01 15:18:00,assault,2
17.674915,83.256633,2023-12-23 17:49:00,robbery,2
17.682674,83.264446,2023-02-02 17:25:00,None,0
17.746547,83.248476,2023-04-19 01:51:00,theft,1
17.797611,83.345102,2023-09-28 01:21:00,theft,1
17.70682,83.310313,2023-12-03 04:09:00,assault,2
17.709505,83.316033,2023-11-06 19:38:00,None,0
17.787411,83.227223,2023-09-23 20:28:00,None,0
17.735892,83.31963,2023-02-15 03:40:00,robbery,2
17.667001,83.301284,2023-08-01 10:46:00,theft,1
17.777959,83.243599,2023-10-15 00:09:00,harassment,2
17.697511,83.283753,2023-03-06 15:14:00,theft,1
17.700567,83.244254,2023-04-06 00:47:00,None,0
17.682821,83.278967,2023-01-29 07:38:00,None,0
17.701608,83.23223,2023-09-18 18:45:00,harassment,2
17.762052,83.264265,2023-10-15 17:16:00,None,0
17.682098,83.324193,2023-05-12 23:30:00,None,0
17.706841,83.21015,2023-06-15 11:57:00,minor altercation,1
17.664535,83.244602,2023-10-29 08:49:00,harassment,2
17.751937,83.249734,2023-05-22 11:08:00,minor altercation,1
17.691497,83.247872,2023-04-13 06:18:00,minor altercation,1
17.662963,83.247625,2023-02-16 05:46:00,assault,2
17.788428,83.295498,2023-03-19 17:54:00,minor altercation,1
17.698358,83.333432,2023-12-13 08:33:00,robbery,2
17.653012,83.239169,2023-02-07 01:18:00,None,0
17.685853,83.310188,2023-08-27 19:13:00,theft,1
17.734659,83.204065,2023-01-14 12:37:00,None,0
17.790117,83.330202,2023-07-08 17:00:00,assault,2
17.796699,83.23833,2023-01-05 12:59:00,minor altercation,1
17.702473,83.345154,2023-12-06 04:58:00,None,0
17.650028,83.222009,2023-10-25 20:51:00,theft,1
17.658874,83.315309,2023-06-14 09:41:00,None,0
17.770584,83.250352,2023-02-18 03:19:00,assault,2
17.754764,83.324575,2023-06-03 02:25:00,theft,1
17.651963,83.338155,2023-11-07 22:04:00,theft,1
17.770642,83.245768,2023-01-08 10:44:00,minor altercation,1
17.759165,83.321841,2023-08-12 12:54:00,minor altercation,1
17.739089,83.207194,2023-10-01 19:03:00,minor altercation,1
